event_name,event_date,event_location,fighter_1,fighter_2,winner,weight_class,method,round,time,f1_kd,f1_sig_str,f1_sig_str_percent,f1_total_str,f1_td,f1_td_percent,f1_sub_att,f1_rev,f1_ctrl,f1_sig_str_head,f1_sig_str_body,f1_sig_str_leg,f1_sig_str_distance,f1_sig_str_clinch,f1_sig_str_ground,f2_kd,f2_sig_str,f2_sig_str_percent,f2_total_str,f2_td,f2_td_percent,f2_sub_att,f2_rev,f2_ctrl,f2_sig_str_head,f2_sig_str_body,f2_sig_str_leg,f2_sig_str_distance,f2_sig_str_clinch,f2_sig_str_ground
UFC 30: Battle on the Boardwalk,"February 23, 2001","Atlantic City, New Jersey, USA",Phil Baroni,Curtis Stout,Phil Baroni,Middleweight,U-DEC,2,5:00,0,30 of 40,75%,104 of 118,1 of 1,100%,0,0,4:54,75%,9 of 19,21 of 21,0 of 0,1 of 1,0 of 0,0,0 of 1,0%,11 of 12,0 of 0,---,0,0,0:00,0%,0 of 0,0 of 0,0 of 1,0 of 1,0 of 0
UFC 30: Battle on the Boardwalk,"February 23, 2001","Atlantic City, New Jersey, USA",Bobby Hoffman,Mark Robinson,NC,Heavyweight,Overturned,1,3:27,1,20 of 23,86%,64 of 67,0 of 0,---,0,0,0:01,86%,4 of 6,16 of 17,0 of 0,0 of 1,20 of 22,0,0 of 1,0%,1 of 2,0 of 0,---,0,0,3:05,0%,0 of 1,0 of 0,0 of 0,0 of 0,0 of 1
UFC 30: Battle on the Boardwalk,"February 23, 2001","Atlantic City, New Jersey, USA",Elvis Sinosic,Jeremy Horn,Elvis Sinosic,Middleweight,SUB Triangle Choke,1,2:52,0,2 of 5,40%,21 of 24,0 of 0,---,2,0,0:00,40%,0 of 3,1 of 1,1 of 1,2 of 5,0 of 0,0,4 of 10,40%,28 of 37,0 of 0,---,0,0,2:30,40%,3 of 8,1 of 2,0 of 0,2 of 8,0 of 0
UFC 30: Battle on the Boardwalk,"February 23, 2001","Atlantic City, New Jersey, USA",Fabiano Iha,Phil Johns,Fabiano Iha,Welterweight,SUB Armbar,1,1:40,0,3 of 6,50%,3 of 6,1 of 2,50%,1,0,0:51,50%,0 of 3,2 of 2,1 of 1,2 of 5,1 of 1,0,2 of 3,66%,6 of 7,0 of 1,0%,0,0,0:16,66%,0 of 0,1 of 1,1 of 2,1 of 2,1 of 1
UFC 30: Battle on the Boardwalk,"February 23, 2001","Atlantic City, New Jersey, USA",Jens Pulver,Caol Uno,Jens Pulver,Lightweight,U-DEC,5,5:00,0,4 of 11,36%,11 of 18,0 of 0,---,0,0,0:15,36%,4 of 11,0 of 0,0 of 0,4 of 11,0 of 0,0,8 of 10,80%,10 of 12,1 of 5,20%,0,0,1:21,80%,3 of 4,0 of 0,5 of 6,6 of 8,0 of 0
UFC 30: Battle on the Boardwalk,"February 23, 2001","Atlantic City, New Jersey, USA",Tito Ortiz,Evan Tanner,Tito Ortiz,Middleweight,KO/TKO Slam,1,0:32,0,7 of 7,100%,7 of 7,1 of 1,100%,0,0,0:01,100%,4 of 4,2 of 2,1 of 1,1 of 1,4 of 4,0,0 of 1,0%,0 of 1,0 of 0,---,0,0,0:01,0%,0 of 0,0 of 1,0 of 0,0 of 1,0 of 0
UFC 29: Defense of the Belts,"December 16, 2000","Tokyo, Japan",Tito Ortiz,Yuki Kondo,Tito Ortiz,Middleweight,SUB Neck Crank,1,1:52,0,16 of 22,72%,31 of 40,2 of 2,100%,2,0,1:35,72%,16 of 22,0 of 0,0 of 0,0 of 1,0 of 0,1,2 of 4,50%,2 of 4,0 of 0,---,0,0,0:01,50%,1 of 2,1 of 2,0 of 0,2 of 4,0 of 0
UFC 29: Defense of the Belts,"December 16, 2000","Tokyo, Japan",Pat Miletich,Kenichi Yamamoto,Pat Miletich,Welterweight,SUB Guillotine Choke,2,1:58,0,11 of 19,57%,23 of 31,2 of 2,100%,1,0,3:21,57%,11 of 17,0 of 0,0 of 2,1 of 7,1 of 1,0,1 of 5,20%,1 of 5,0 of 2,0%,0,0,0:01,20%,0 of 3,1 of 1,0 of 1,0 of 4,1 of 1
UFC 29: Defense of the Belts,"December 16, 2000","Tokyo, Japan",Matt Lindland,Yoji Anjo,Matt Lindland,Middleweight,KO/TKO Punches,1,2:58,0,17 of 26,65%,39 of 52,0 of 0,---,0,0,2:06,65%,17 of 26,0 of 0,0 of 0,0 of 2,1 of 1,0,0 of 1,0%,0 of 1,0 of 1,0%,0,0,0:12,0%,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0
UFC 29: Defense of the Belts,"December 16, 2000","Tokyo, Japan",Fabiano Iha,Daiju Takase,Fabiano Iha,Welterweight,KO/TKO Punches,1,2:24,0,8 of 12,66%,16 of 20,1 of 1,100%,0,0,1:56,66%,8 of 12,0 of 0,0 of 0,0 of 0,0 of 0,0,0 of 2,0%,1 of 3,0 of 0,---,0,0,0:00,0%,0 of 2,0 of 0,0 of 0,0 of 2,0 of 0
UFC 29: Defense of the Belts,"December 16, 2000","Tokyo, Japan",Evan Tanner,Lance Gibson,Evan Tanner,Middleweight,KO/TKO Punches,1,4:58,0,32 of 40,80%,47 of 55,1 of 1,100%,0,0,4:11,80%,19 of 26,11 of 12,2 of 2,2 of 2,5 of 7,0,6 of 8,75%,18 of 21,0 of 0,---,0,0,0:00,75%,6 of 8,0 of 0,0 of 0,1 of 1,4 of 5
UFC 29: Defense of the Belts,"December 16, 2000","Tokyo, Japan",Dennis Hallman,Matt Hughes,Dennis Hallman,Welterweight,SUB Armbar,1,0:20,0,0 of 0,---,0 of 0,0 of 0,---,1,0,0:00,---,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0,1 of 1,100%,1 of 1,1 of 1,100%,0,0,0:11,100%,0 of 0,1 of 1,0 of 0,0 of 0,0 of 0
UFC 29: Defense of the Belts,"December 16, 2000","Tokyo, Japan",Chuck Liddell,Jeff Monson,Chuck Liddell,Middleweight,U-DEC,3,5:00,0,11 of 22,50%,12 of 23,0 of 0,---,0,0,0:44,50%,7 of 17,1 of 1,3 of 4,9 of 18,2 of 4,0,2 of 6,33%,4 of 8,1 of 8,12%,0,0,0:59,33%,2 of 6,0 of 0,0 of 0,2 of 5,0 of 1
UFC 28: High Stakes,"November 17, 2000","Atlantic City, New Jersey, USA",Ben Earwood,Chris Lytle,Ben Earwood,Welterweight,U-DEC,2,5:00,0,3 of 5,60%,30 of 33,1 of 1,100%,0,0,4:47,60%,3 of 5,0 of 0,0 of 0,0 of 0,0 of 0,0,1 of 1,100%,9 of 10,0 of 0,---,1,0,0:00,100%,0 of 0,1 of 1,0 of 0,1 of 1,0 of 0
UFC 28: High Stakes,"November 17, 2000","Atlantic City, New Jersey, USA",Mark Hughes,Alex Stiebling,Mark Hughes,Middleweight,U-DEC,2,5:00,0,6 of 11,54%,36 of 41,1 of 2,50%,0,0,4:40,54%,5 of 10,1 of 1,0 of 0,0 of 0,1 of 1,0,1 of 2,50%,8 of 10,0 of 0,---,1,0,0:00,50%,0 of 0,1 of 2,0 of 0,0 of 0,1 of 2
UFC 28: High Stakes,"November 17, 2000","Atlantic City, New Jersey, USA",Jens Pulver,John Lewis,Jens Pulver,Lightweight,KO/TKO Punch,1,0:15,1,1 of 3,33%,1 of 3,0 of 0,---,0,0,0:00,33%,1 of 3,0 of 0,0 of 0,1 of 3,0 of 0,0,0 of 1,0%,0 of 1,0 of 0,---,0,0,0:00,0%,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0
UFC 28: High Stakes,"November 17, 2000","Atlantic City, New Jersey, USA",Josh Barnett,Gan McGee,Josh Barnett,Super Heavyweight,KO/TKO Elbows,2,4:34,0,1 of 1,100%,7 of 9,0 of 0,---,0,0,0:00,100%,0 of 0,1 of 1,0 of 0,0 of 0,1 of 1,0,7 of 17,41%,21 of 31,1 of 3,33%,0,0,4:42,41%,7 of 17,0 of 0,0 of 0,0 of 0,0 of 0
UFC 28: High Stakes,"November 17, 2000","Atlantic City, New Jersey, USA",Andrei Arlovski,Aaron Brink,Andrei Arlovski,Heavyweight,SUB Armbar,1,0:55,0,2 of 4,50%,2 of 4,1 of 1,100%,2,0,0:13,50%,1 of 3,0 of 0,1 of 1,2 of 2,0 of 2,0,0 of 5,0%,0 of 5,0 of 1,0%,0,0,0:04,0%,0 of 5,0 of 0,0 of 0,0 of 3,0 of 2
UFC 28: High Stakes,"November 17, 2000","Atlantic City, New Jersey, USA",Randy Couture,Kevin Randleman,Randy Couture,Heavyweight,KO/TKO Punches,3,4:13,0,0 of 2,0%,4 of 6,0 of 0,---,1,0,0:00,0%,0 of 2,0 of 0,0 of 0,0 of 2,0 of 0,0,6 of 7,85%,25 of 26,1 of 1,100%,1,0,4:42,85%,2 of 3,4 of 4,0 of 0,0 of 1,1 of 1
UFC 28: High Stakes,"November 17, 2000","Atlantic City, New Jersey, USA",Renato Sobral,Maurice Smith,Renato Sobral,Heavyweight,M-DEC,3,5:00,0,2 of 6,33%,25 of 32,1 of 1,100%,2,0,4:20,33%,2 of 6,0 of 0,0 of 0,0 of 2,0 of 0,0,2 of 2,100%,18 of 18,0 of 0,---,0,0,0:00,100%,0 of 0,0 of 0,2 of 2,2 of 2,0 of 0
UFC 27: Ultimate Bad Boyz,"September 22, 2000","New Orleans, Louisiana, USA",Pedro Rizzo,Dan Severn,Pedro Rizzo,Heavyweight,KO/TKO Kicks,1,1:33,1,2 of 7,28%,2 of 7,0 of 0,---,0,0,0:11,28%,0 of 5,0 of 0,2 of 2,2 of 6,0 of 0,0,0 of 3,0%,1 of 4,0 of 1,0%,0,0,0:00,0%,0 of 3,0 of 0,0 of 0,0 of 3,0 of 0
UFC 27: Ultimate Bad Boyz,"September 22, 2000","New Orleans, Louisiana, USA",Ian Freeman,Tedd Williams,Ian Freeman,Heavyweight,U-DEC,3,5:00,0,0 of 2,0%,3 of 5,0 of 0,---,0,0,0:00,0%,0 of 2,0 of 0,0 of 0,0 of 2,0 of 0,0,21 of 25,84%,39 of 43,1 of 2,50%,0,0,4:31,84%,6 of 9,15 of 16,0 of 0,0 of 1,0 of 0
UFC 27: Ultimate Bad Boyz,"September 22, 2000","New Orleans, Louisiana, USA",Brad Gumm,CJ Fernandes,Draw,Welterweight,U-DEC,2,5:00,0,14 of 23,60%,44 of 54,0 of 2,0%,0,0,0:00,60%,9 of 14,5 of 9,0 of 0,1 of 2,13 of 21,0,23 of 39,58%,43 of 60,0 of 0,---,0,0,4:18,58%,6 of 20,13 of 14,4 of 5,1 of 3,21 of 31
UFC 27: Ultimate Bad Boyz,"September 22, 2000","New Orleans, Louisiana, USA",Jeff Monson,Tim Lajcik,Jeff Monson,Heavyweight,U-DEC,2,5:00,0,14 of 24,58%,83 of 98,1 of 1,100%,0,0,4:47,58%,7 of 17,7 of 7,0 of 0,0 of 1,0 of 0,0,2 of 3,66%,23 of 28,0 of 0,---,0,0,0:02,66%,2 of 3,0 of 0,0 of 0,0 of 1,0 of 0
UFC 27: Ultimate Bad Boyz,"September 22, 2000","New Orleans, Louisiana, USA",Maurice Smith,Bobby Hoffman,Maurice Smith,Heavyweight,S-DEC,3,5:00,0,1 of 1,100%,2 of 2,0 of 0,---,0,0,0:00,100%,0 of 0,1 of 1,0 of 0,0 of 0,1 of 1,0,5 of 15,33%,14 of 28,1 of 1,100%,0,0,4:59,33%,5 of 15,0 of 0,0 of 0,0 of 1,1 of 2
UFC 27: Ultimate Bad Boyz,"September 22, 2000","New Orleans, Louisiana, USA",Yuki Kondo,Alexandre Dantas,Yuki Kondo,Middleweight,KO/TKO Flying Knee,3,2:28,0,9 of 16,56%,11 of 18,0 of 0,---,0,1,1:07,56%,6 of 12,3 of 4,0 of 0,1 of 3,4 of 4,0,13 of 35,37%,17 of 39,0 of 2,0%,0,1,3:34,37%,13 of 35,0 of 0,0 of 0,1 of 1,0 of 0
UFC 27: Ultimate Bad Boyz,"September 22, 2000","New Orleans, Louisiana, USA",Jeremy Horn,Eugene Jackson,Jeremy Horn,Middleweight,SUB Armbar,1,4:32,0,2 of 6,33%,23 of 29,1 of 2,50%,1,0,3:35,33%,0 of 1,2 of 2,0 of 3,0 of 3,0 of 0,0,2 of 9,22%,11 of 18,0 of 0,---,0,0,0:00,22%,1 of 7,1 of 2,0 of 0,0 of 7,1 of 1
UFC 27: Ultimate Bad Boyz,"September 22, 2000","New Orleans, Louisiana, USA",Fabiano Iha,Laverne Clark,Fabiano Iha,Welterweight,SUB Armbar,1,1:10,0,1 of 3,33%,1 of 3,1 of 1,100%,2,0,0:07,33%,0 of 0,0 of 1,1 of 2,1 of 3,0 of 0,0,1 of 2,50%,1 of 2,0 of 0,---,0,0,0:24,50%,1 of 2,0 of 0,0 of 0,1 of 2,0 of 0
UFC 26: Ultimate Field Of Dreams,"June 09, 2000","Cedar Rapids, Iowa, USA",Kevin Randleman,Pedro Rizzo,Kevin Randleman,Heavyweight,U-DEC,5,5:00,0,6 of 10,60%,15 of 20,1 of 2,50%,2,0,3:24,60%,6 of 10,0 of 0,0 of 0,2 of 2,0 of 0,0,0 of 6,0%,4 of 12,0 of 0,---,0,0,0:00,0%,0 of 6,0 of 0,0 of 0,0 of 5,0 of 0
UFC 26: Ultimate Field Of Dreams,"June 09, 2000","Cedar Rapids, Iowa, USA",Tyrone Roberts,David Dodd,Tyrone Roberts,Middleweight,U-DEC,3,5:00,0,6 of 16,37%,61 of 81,0 of 0,---,0,0,3:13,37%,3 of 13,1 of 1,2 of 2,6 of 14,0 of 0,0,4 of 13,30%,15 of 24,0 of 1,0%,0,0,0:00,30%,4 of 13,0 of 0,0 of 0,3 of 11,0 of 0
UFC 26: Ultimate Field Of Dreams,"June 09, 2000","Cedar Rapids, Iowa, USA",Pat Miletich,John Alessio,Pat Miletich,Welterweight,SUB Armbar,2,1:43,0,5 of 9,55%,34 of 38,1 of 1,100%,0,0,4:23,55%,5 of 9,0 of 0,0 of 0,2 of 6,0 of 0,0,0 of 0,---,8 of 8,0 of 0,---,1,0,0:00,---,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0
UFC 26: Ultimate Field Of Dreams,"June 09, 2000","Cedar Rapids, Iowa, USA",Amaury Bitetti,Alex Andrade,Amaury Bitetti,Middleweight,DQ,2,0:43,0,5 of 7,71%,15 of 17,0 of 0,---,0,0,0:14,71%,4 of 6,1 of 1,0 of 0,1 of 1,4 of 6,1,10 of 15,66%,28 of 33,0 of 1,0%,0,0,1:32,66%,6 of 11,3 of 3,1 of 1,4 of 6,6 of 9
UFC 26: Ultimate Field Of Dreams,"June 09, 2000","Cedar Rapids, Iowa, USA",Matt Hughes,Marcelo Aguiar,Matt Hughes,Welterweight,KO/TKO,1,4:34,0,18 of 31,58%,29 of 42,2 of 3,66%,0,0,4:08,58%,14 of 27,4 of 4,0 of 0,0 of 2,0 of 0,0,2 of 2,100%,21 of 21,0 of 0,---,0,0,0:00,100%,2 of 2,0 of 0,0 of 0,0 of 0,0 of 0
UFC 26: Ultimate Field Of Dreams,"June 09, 2000","Cedar Rapids, Iowa, USA",Jens Pulver,Joao Roque,Jens Pulver,Lightweight,U-DEC,3,5:00,0,3 of 27,11%,10 of 34,0 of 0,---,0,0,0:32,11%,3 of 27,0 of 0,0 of 0,2 of 25,1 of 1,0,2 of 24,8%,2 of 24,0 of 6,0%,0,0,0:06,8%,1 of 20,1 of 2,0 of 2,2 of 22,0 of 1
